study_hours,test_score,grade_level
4.00053,15.8917,twelfth
3.44864,10.7747,twelfth
6.12186,7.64518,twelfth
8.4979,8.06501,twelfth
8.98891,7.19493,twelfth
6.44222,7.42987,twelfth
7.96481,13.4493,twelfth
5.38292,14.1391,twelfth
2.7687,13.1728,twelfth
5.37868,11.2804,twelfth
5.62943,20.548,twelfth
7.17527,16.8915,twelfth
2.86403,18.5258,twelfth
4.08856,22.8704,twelfth
4.05323,13.9872,twelfth
8.96538,7.84909,twelfth
4.71255,14.9971,twelfth
7.27953,11.0366,twelfth
7.24419,11.2871,twelfth
3.24074,16.221,twelfth
5.76792,21.7497,twelfth
8.428,13.5051,twelfth
4.97038,11.7458,twelfth
8.84722,10.3703,twelfth
2.81928,13.4574,twelfth
1.66181,13.3079,twelfth
8.40449,7.89973,twelfth
8.04337,7.60599,twelfth
9.23887,9.17105,twelfth
6.655,16.5203,twelfth
8.77768,8.81133,twelfth
7.87233,10.5178,twelfth
8.01652,9.33658,twelfth
5.74542,9.91901,twelfth
4.20451,20.6118,twelfth
8.7601,7.33781,twelfth
4.61497,22.754,twelfth
5.49526,24.2537,twelfth
4.73044,10.8445,twelfth
5.70975,8.39774,twelfth
4.93167,21.5244,twelfth
1.44573,29.1997,twelfth
8.3269,9.41668,twelfth
4.71625,20.1721,twelfth
5.90879,17.3676,twelfth
2.1983,17.4831,twelfth
1.07795,23.8148,twelfth
3.07364,23.5905,twelfth
6.86283,13.936,twelfth
1.86835,11.1002,twelfth
8.54832,8.48588,twelfth
2.82394,11.3569,twelfth
2.7379,13.0425,twelfth
2.54744,26.9377,twelfth
1.16535,14.2495,twelfth
7.4174,7.67111,twelfth
8.26903,7.86705,twelfth
6.11684,12.8608,twelfth
2.60265,18.3412,twelfth
3.40354,12.0271,twelfth
4.9764,8.45799,twelfth
8.92335,7.84923,twelfth
3.09065,14.945,twelfth
7.08608,7.86441,twelfth
4.67545,23.3891,twelfth
3.50724,12.484,twelfth
4.81131,7.48773,twelfth
1.63746,24.6428,twelfth
7.63917,7.25871,twelfth
3.05724,19.782,twelfth
7.03465,8.65436,twelfth
1.61387,21.7241,twelfth
8.92956,12.7953,twelfth
2.64237,26.8407,twelfth
8.33262,8.33024,twelfth
7.72815,7.99877,twelfth
9.03484,7.45992,twelfth
4.9926,20.3743,twelfth
7.05103,18.2223,twelfth
4.10836,7.17048,twelfth
2.57104,10.4613,twelfth
4.70538,12.7953,twelfth
2.41743,9.57489,twelfth
9.15187,7.61894,twelfth
1.84403,14.5722,twelfth
5.911,14.1919,twelfth
6.21833,17.6791,twelfth
5.48916,22.6965,twelfth
6.51303,10.6257,twelfth
2.00849,20.2092,twelfth
5.6289,18.3268,twelfth
3.4195,10.3188,twelfth
8.80645,11.9537,twelfth
7.33709,7.05569,twelfth
9.07324,7.36503,twelfth
1.35984,19.4127,twelfth
3.40235,9.94363,twelfth
2.66224,21.5147,twelfth
1.14203,15.6889,twelfth
3.04919,15.071,twelfth
6.6499,8.91081,twelfth
2.95648,23.0861,twelfth
5.24928,13.1332,twelfth
8.3745,7.07298,twelfth
6.7735,12.4384,twelfth
4.30569,13.0164,twelfth
4.12287,9.22391,twelfth
4.80982,18.3802,twelfth
2.51059,11.6066,twelfth
6.28051,7.3765,twelfth
4.05426,19.9004,twelfth
8.08201,8.77124,twelfth
7.29156,7.9993,twelfth
6.08673,11.6741,twelfth
4.05467,13.9841,twelfth
2.78194,21.3728,twelfth
7.45325,11.1488,twelfth
5.06288,16.7434,twelfth
2.90419,20.9539,twelfth
2.66019,13.7924,twelfth
2.41456,17.6139,twelfth
7.46158,9.10108,twelfth
2.93914,13.0981,twelfth
5.3948,22.3364,twelfth
